1.793174904199175759e-02,2.052110495978418797e-02,1.724625556025005668e-02,1.887821427693823009e-02,6.043314504223658637e-03,7.123728515614973639e-03,7.371225582723440160e-03,5.543935699053369713e-03,6.214754119722968803e-03,7.268249357852550607e-03,7.577616231143357618e-03,5.580223133618056330e-03
1.314352006979168340e-02,1.493442073252329062e-02,1.486722817867832530e-02,1.587936998327493104e-02,5.699733481824462503e-03,6.423178869139949988e-03,6.456097714388845873e-03,4.877618178835673932e-03,6.235715036561691356e-03,6.914249984672157096e-03,6.163734396256570665e-03,4.746028299117057737e-03
1.340958349747517660e-02,1.563711357378218259e-02,1.341972086911214466e-02,1.469896705978353431e-02,5.583919901153084134e-03,6.469175601039216413e-03,6.704787750564201315e-03,4.883410399614661161e-03,5.478337875443677410e-03,6.194754057814256219e-03,6.963616583154105463e-03,5.262632500907716941e-03
1.705713586684465960e-02,1.995919437014297484e-02,1.604360941808784594e-02,1.869342134213863860e-02,6.099512879587077295e-03,6.877904287864885363e-03,8.051284629559734771e-03,5.656429846378360771e-03,6.612415272703484753e-03,7.273862369902181664e-03,7.603074226176989928e-03,5.410605793256473284e-03
1.672531958246741002e-02,1.961597902832470930e-02,1.701520412656335260e-02,1.949608127631508731e-02,6.325783293756583048e-03,7.964606588078409696e-03,8.315913139511582272e-03,6.341028531404817141e-03,6.930035094150749017e-03,8.159702115169809034e-03,7.879291964722031499e-03,5.963999334806935858e-03
1.827200622006029673e-02,1.975344883363345724e-02,1.616744486455216900e-02,1.797174748279735043e-02,5.562845514146548542e-03,6.490296904100697518e-03,7.161069342539866205e-03,5.312516885338477643e-03,5.893026676432529774e-03,6.800687877278995680e-03,7.083331724929917313e-03,5.401458534317255845e-03
1.598275859662060677e-02,1.852464835604080567e-02,1.591278180579755452e-02,1.870648887996888624e-02,6.697039104955364829e-03,7.742599694261254571e-03,7.647570865270465756e-03,5.831503610547062594e-03,6.884992427547462213e-03,7.627562535983351509e-03,7.740050425939703702e-03,5.957304673590561872e-03
1.626708516221097439e-02,1.852580053022909179e-02,1.474433046390809417e-02,1.743709560549931703e-02,6.540202992017435379e-03,7.488768448175681276e-03,8.238041785215274512e-03,5.799058426388051767e-03,6.391297844767400774e-03,7.046365811438411002e-03,7.687355839895111675e-03,5.574682105047574013e-03
1.616390770767587790e-02,1.889334982429527465e-02,1.831574520878506696e-02,2.105310934053914243e-02,6.319862669179046252e-03,7.806795821081254257e-03,7.337165989292383783e-03,6.044227667483193824e-03,6.699230428001202650e-03,8.443777443365217336e-03,7.308030078669465988e-03,6.036122532919541497e-03
1.601860238845589576e-02,1.762069182475521287e-02,1.496049848684142050e-02,1.616367023113244455e-02,4.717226777410775222e-03,5.844752405757878619e-03,5.677575567658313394e-03,4.322843559734400147e-03,5.484989668532859290e-03,6.856015867042700683e-03,6.350767672740702773e-03,4.795009415769740935e-03
1.019664776797190621e-02,1.543875388284835122e-02,1.092756326654038997e-02,1.452838384679096435e-02,6.412852687312222896e-03,6.413785986367368831e-03,8.170466635205011346e-03,5.670566332740168899e-03,6.175298542990995988e-03,6.316955719045599937e-03,8.206595629141437420e-03,5.494697268528555070e-03
8.136889483122158179e-03,1.284696001273301011e-02,8.096750548328451869e-03,1.072861232918279582e-02,5.196812211559156784e-03,4.762905827012722630e-03,6.115714270584608932e-03,4.143500444399981705e-03,5.080661719290065215e-03,4.783937179008928599e-03,5.900471429431446146e-03,4.162023415829705676e-03
1.074109064327095908e-02,1.689113937660036147e-02,1.000640962693625201e-02,1.401569308783800170e-02,5.661910966889065373e-03,5.698448001267113205e-03,6.906306952088513140e-03,4.833206492538395099e-03,5.636992150940387317e-03,5.776361551144327915e-03,6.771414520331836551e-03,4.604715132552381941e-03
1.358709835867854404e-02,1.873210843278731372e-02,1.100037925899600283e-02,1.425342540187885844e-02,6.016529767723723630e-03,6.694008439526730539e-03,7.519064667341156076e-03,5.278578073986526023e-03,6.014741302130787934e-03,6.738427219823425914e-03,7.801725811596219723e-03,5.348601951845893474e-03
8.459729366773640138e-03,1.353411065220557624e-02,7.932200330718246553e-03,1.038590943085256242e-02,5.439940633624407162e-03,4.847782301643829839e-03,5.972024181032273629e-03,4.097980764624442086e-03,5.329336319658171950e-03,4.875157282253589179e-03,5.918856048840260078e-03,4.124109069668906863e-03
8.013648015918329107e-03,1.317876132260610046e-02,9.958668982979358014e-03,1.127515023993175443e-02,4.727217869103347153e-03,4.445685127780518373e-03,5.588173107258468698e-03,3.987779804074742876e-03,4.691369500146199550e-03,4.621220266154696908e-03,5.723539915536837025e-03,4.112135724575916029e-03
1.086066740410113890e-02,1.708406202549097100e-02,1.107506781502869825e-02,1.563966562289314383e-02,7.003206796160619738e-03,6.500570662016951461e-03,6.595864128404312250e-03,4.942384910366026674e-03,6.952810210650137331e-03,6.637664699144147674e-03,6.773642478438286242e-03,4.951145639888629608e-03
1.184035483829379808e-02,1.809443618418446129e-02,1.139144488409926485e-02,1.660248361093379088e-02,5.620163055065776660e-03,5.745009560771736044e-03,6.639399799395678814e-03,4.700171742206229152e-03,5.342237551884515198e-03,5.624324897423467993e-03,6.630696919232653697e-03,4.715500724563402406e-03
1.342745221536604215e-02,1.898050230924400866e-02,1.079522254750972174e-02,1.580749003947540601e-02,4.817679553308528394e-03,5.181753758870662370e-03,6.077284802848196416e-03,4.525314682033892803e-03,5.174979351228886811e-03,5.518431363361479651e-03,5.904728413726872786e-03,4.555044349142889359e-03
1.084084323126635434e-02,1.705783062290633714e-02,1.018261019410931709e-02,1.385128200967006805e-02,5.640727224095839869e-03,5.256862956364227561e-03,6.897907102225330628e-03,4.808036187989943831e-03,5.654278652469681143e-03,5.550431272777733328e-03,6.840036173500090022e-03,4.740271622837300726e-03
1.554312762612021157e-02,2.114746545331702351e-02,1.335598994841086067e-02,1.718202921891493970e-02,6.279157373934089043e-03,7.164513072266427175e-03,8.224613052092846072e-03,5.705848307436992006e-03,6.253445487221898080e-03,7.259838965668570510e-03,8.135344925414410983e-03,5.595936383323678494e-03
1.134187471336711370e-02,1.615065692676977138e-02,1.049555440719283049e-02,1.286197821054860940e-02,5.580920875782582370e-03,5.862522693589373654e-03,7.311688547115777377e-03,4.915079991342715532e-03,5.526902601853349480e-03,5.731951811157150883e-03,7.354705961321059658e-03,5.043676725224767801e-03
8.100591862625187295e-03,1.230030599392333522e-02,8.568477895025171723e-03,1.181186732572378668e-02,4.353253536029360292e-03,4.212506564230678215e-03,4.808134947208837773e-03,3.682584168515011872e-03,4.379675343269698665e-03,4.343277168556858997e-03,4.907429622562426569e-03,3.631939051811892711e-03
1.027555720984819725e-02,1.648886210590065973e-02,1.005647841561423464e-02,1.222623317500766589e-02,6.743958330517428081e-03,5.963519633375257215e-03,6.601946109412589261e-03,4.724500181774385875e-03,6.221914909619879683e-03,5.561360841558300044e-03,6.847170263210158175e-03,4.777845398383229365e-03
1.085831357901765465e-02,1.607554323933042123e-02,9.820496216150402871e-03,1.227504179587639126e-02,5.003412666772748610e-03,5.221576470141262201e-03,7.631842680053556663e-03,5.205629426816481276e-03,5.065569666474077117e-03,5.347881318476677831e-03,7.093203815204441459e-03,4.674496642610031366e-03
9.659638557133389675e-03,1.370739175753234521e-02,1.338665760469628756e-02,1.143537582579698744e-02,4.689480793233765342e-03,5.282842443290479244e-03,6.799302374776024574e-03,4.343520709356532734e-03,4.993025522840066274e-03,5.637543108999726847e-03,6.903270878894254663e-03,4.413817531696514508e-03
9.212103919188823278e-03,1.352999099795237394e-02,1.086690412494658968e-02,1.256368156057990904e-02,6.104498794064933467e-03,6.790134261864792624e-03,7.362066301663196602e-03,5.008807080177300232e-03,6.260027307494291787e-03,6.796323523838711071e-03,7.737070187447140680e-03,5.446393328196711889e-03
7.880695796019961813e-03,1.195941296058302891e-02,7.339945297767104873e-03,9.342523533564623187e-03,4.522355675239117696e-03,4.580914336471081198e-03,6.218698561376216280e-03,4.202796341598065769e-03,4.903855012409480060e-03,5.153917735912470766e-03,6.082879042624505725e-03,3.970577097486579013e-03
8.300650130267865634e-03,1.156350590718599469e-02,1.043702110086572842e-02,1.029025096670539881e-02,4.294950298935052563e-03,4.463924703974146528e-03,4.730160581286693006e-03,3.554838867845590798e-03,3.864703490057825631e-03,4.207859985838119897e-03,4.828262418393041398e-03,3.776984876729097031e-03
8.628380543814142753e-03,1.272081599929151749e-02,9.255954417774341428e-03,1.176041609230478457e-02,6.449664282171894275e-03,7.293944867389281182e-03,6.281537950736562625e-03,4.310817941174104571e-03,6.268471112633997901e-03,6.887585121824104512e-03,6.161540281488595526e-03,4.607512774464014860e-03
1.167677490538292923e-02,1.835576355747733229e-02,1.148225551739661364e-02,1.582237615710357231e-02,6.875443434649076459e-03,6.876455977646969524e-03,8.242709619420056019e-03,5.668230391969072447e-03,6.942959371895326449e-03,7.014343080670330799e-03,8.363657961717540709e-03,5.664286509520975038e-03
1.101758711478326679e-02,1.616405123926146353e-02,1.134215662817400841e-02,1.355802274744939522e-02,6.894922173398500796e-03,6.685170331151440298e-03,7.449803170381234796e-03,5.368560210290923215e-03,6.133335822637293530e-03,6.316153024423444735e-03,7.427672041703790341e-03,5.219216561978233526e-03
8.946342508138560232e-03,1.368141119912904408e-02,1.052671581927894923e-02,1.330009825717115741e-02,6.678928556018762924e-03,6.656604308238018436e-03,8.563253753198798307e-03,5.818130531013516495e-03,6.453756573651012705e-03,6.375846355387937946e-03,7.847579246768428968e-03,5.455474069170736934e-03
1.106473850582897003e-02,1.803653668795298509e-02,1.121873170945805742e-02,1.621625123815303993e-02,6.636043758391500964e-03,6.378063423925343402e-03,7.451516712617568296e-03,5.392209531292572675e-03,7.223011546930118050e-03,6.864252974061304212e-03,7.615611386168769266e-03,5.335366976509811621e-03
9.948696786455676552e-03,1.374441605643314003e-02,1.045332888390400859e-02,1.271490713500102523e-02,5.861630373978388674e-03,5.928011339768265997e-03,7.230514664663408031e-03,4.957187694093091214e-03,5.925990477968670622e-03,5.828773537057835470e-03,7.221837694424644571e-03,4.971378016460478201e-03
1.074941887468183928e-02,1.635282214766742293e-02,1.081938279464031601e-02,1.528039667298870807e-02,6.107606116967909983e-03,6.347351138932391841e-03,7.846962432608666632e-03,5.490628353021081987e-03,6.031151848594568966e-03,6.333332709557926848e-03,7.999700517395265734e-03,5.611640070452099220e-03
1.049365736486098516e-02,1.696393069159336103e-02,1.080342880417993652e-02,1.433192547962826129e-02,5.848458722599355307e-03,5.930529974971387834e-03,7.879472354078702334e-03,5.547336003942178115e-03,5.953054993392414493e-03,6.010540589914212944e-03,7.651291204774263686e-03,5.257120917144190129e-03
1.048344258480453893e-02,1.586482908047369064e-02,1.002930091293382890e-02,1.324864159596506226e-02,6.286015823171006017e-03,5.809589213440501804e-03,8.150997193050834103e-03,5.505299523398555356e-03,6.381218011703053590e-03,6.014373584482065119e-03,8.064375816867865379e-03,5.442081995343245847e-03
1.035294188974943477e-02,1.478969129202026625e-02,1.120148874679217053e-02,1.437934073525034412e-02,6.614013072838622470e-03,7.146647901345144251e-03,8.189025304011984807e-03,5.581703459744666307e-03,6.814111879536568876e-03,7.171487948229437505e-03,8.115187119461053297e-03,5.616132030353606155e-03
1.098629207189374783e-02,1.605813985151667220e-02,1.132387800557963127e-02,1.420995359318297929e-02,6.532055039241195515e-03,7.264978033969350830e-03,8.085685931439439908e-03,5.672125174112871773e-03,6.426251790893505213e-03,7.127166937342986966e-03,8.375857796878410921e-03,5.967166349077380159e-03
5.833330811511182323e-03,8.670183208070274261e-03,6.661545879352600771e-03,8.904628812431081980e-03,3.946864466525611126e-03,3.886527334926699953e-03,5.091379069162800530e-03,3.511419974223519997e-03,4.229808890650983352e-03,4.023275593956361293e-03,5.098039810401252571e-03,3.547778280195222622e-03
1.262876558143989636e-02,1.974845722661481770e-02,1.124583050549333649e-02,1.775643764866696034e-02,7.375147026674903038e-03,7.428159583047017067e-03,7.716472428840228347e-03,6.009491648506610009e-03,7.935599450744847475e-03,8.104344854005761378e-03,8.034637224525353894e-03,6.035678243648494659e-03
9.581556854921648853e-03,1.375849882958905292e-02,1.011687973466407313e-02,1.338715013633376069e-02,6.603384868745581018e-03,6.539769018750810764e-03,6.874878873125407110e-03,5.127994575445429457e-03,6.388216876261362462e-03,6.620682133407531679e-03,6.791374514540721857e-03,5.019514622862123084e-03
9.294732501098055405e-03,1.406838507410533221e-02,1.059944388882276892e-02,1.324219033931499021e-02,6.338903158543692830e-03,6.390076663829833727e-03,7.188946317309176208e-03,5.013502984767131965e-03,6.118119043316980199e-03,6.341931780475365196e-03,7.063579889418417773e-03,5.082105477617769075e-03
9.909785746143484619e-03,1.423001226317726145e-02,1.043223940131161355e-02,1.388389109882397915e-02,6.751440094060674225e-03,7.010727480210947847e-03,6.940017725079441514e-03,4.905570126574515348e-03,6.887754374427846639e-03,7.787862293787816553e-03,7.193906109026875113e-03,5.034558128745775067e-03
1.055223532883346575e-02,1.603934751371838274e-02,9.547889338949821711e-03,1.332300732713415613e-02,6.215048008980889743e-03,6.381680651735511731e-03,6.733282076117891660e-03,4.842655918516016247e-03,6.246494242507001464e-03,6.214113179406112637e-03,6.847325598094455498e-03,4.984200792873668892e-03
9.149043313818199658e-03,1.344084530511834019e-02,1.022688816862852255e-02,1.221806282920448287e-02,6.527842046994301525e-03,6.356722571516475184e-03,6.523185849795359870e-03,4.784333975308832816e-03,6.499649855157836609e-03,6.589173223218475206e-03,6.472572168618006064e-03,4.720825390577800679e-03
8.433472420990045793e-03,1.381511887864206138e-02,9.620681653159468202e-03,1.146450894754262075e-02,8.217437997211541820e-03,6.869475230765654736e-03,8.674582384770675517e-03,5.698474585760448206e-03,7.866774948306882662e-03,6.904578334649452004e-03,8.802300772523453942e-03,5.721045924971900412e-03
8.558881844329650421e-03,1.373879200660859529e-02,9.535677704004277833e-03,1.134410477542534788e-02,8.213732815071764920e-03,6.793047633702481089e-03,8.611214177446773269e-03,5.632832631871897630e-03,7.780565641800533429e-03,6.735089066236295621e-03,8.729825703535906700e-03,5.591581502178538318e-03
6.088775711057601951e-03,1.062290970017350407e-02,7.224776671310210140e-03,8.605034925243454022e-03,5.501107975245298452e-03,4.880479677704983345e-03,6.331425677433989881e-03,4.176132234477700211e-03,5.431962646402040649e-03,4.820173219788667814e-03,6.355189513793571728e-03,4.138035762553373721e-03
1.252800877410203961e-02,1.593828638562831343e-02,1.117979855286664256e-02,1.310676870844913224e-02,7.576710196960404105e-03,6.882858849187586947e-03,7.670195606549637217e-03,4.975964447275974326e-03,6.421778685682407069e-03,6.004218485903008336e-03,7.747971338741929670e-03,5.087623713742091790e-03
8.198185813011108283e-03,1.338180643019912242e-02,8.126526412774141492e-03,9.903812441342531650e-03,6.132416878799295396e-03,5.723054302097655040e-03,7.141142232426764963e-03,4.562235595507856123e-03,6.220308444438295975e-03,5.802634247949435380e-03,7.124683263722075138e-03,4.570364292886766426e-03
6.434641904974184624e-03,1.109297105483678103e-02,7.546163864568559802e-03,8.719535370128345120e-03,6.001743719477974949e-03,5.073252690018240779e-03,6.819065056666543875e-03,4.389437982635632091e-03,5.862105766290016083e-03,5.078950728163897713e-03,6.719226653881469821e-03,4.312617892726517202e-03
7.868733854759231428e-03,1.129492781176029068e-02,7.970082422676192518e-03,9.286353335011375207e-03,5.693506531094497461e-03,4.884923282544417766e-03,6.370537368587571823e-03,4.277693501847139312e-03,5.574877130690074865e-03,4.910858241188873277e-03,6.244543061620202833e-03,4.103490190525486449e-03
1.115091686544705980e-02,1.541773827256779847e-02,1.030184799829765921e-02,1.166966031736032562e-02,6.767489324826444184e-03,6.272799747524629779e-03,8.197934816042183950e-03,5.238512115915952040e-03,6.633297425165893615e-03,6.151047106148589683e-03,8.239536010737435676e-03,5.273635656152351678e-03
6.789298309704462631e-03,1.050359085976554190e-02,7.306599655663714721e-03,7.914437472093669573e-03,5.272194714799803561e-03,4.779198585584880192e-03,6.555806331994434508e-03,4.052932716161043204e-03,5.178574546408552977e-03,4.851593907017307146e-03,6.617323971105335510e-03,4.056088205915074282e-03
