5.718607306480407715e-01,1.245758235454559326e-01
5.222249031066894531e-01,9.364600479602813721e-02
5.533406138420104980e-01,1.067587658762931824e-01
5.253533720970153809e-01,1.110190078616142273e-01
5.521770715713500977e-01,1.072036027908325195e-01
5.323052406311035156e-01,1.071495264768600464e-01
5.606932640075683594e-01,1.157197877764701843e-01
5.693324208259582520e-01,1.049663349986076355e-01
5.348079204559326172e-01,8.794138580560684204e-02
3.570463955402374268e-01,7.237146049737930298e-02
6.046286821365356445e-01,1.083234399557113647e-01
5.500949621200561523e-01,1.125566288828849792e-01
5.799675583839416504e-01,1.060492768883705139e-01
5.579527616500854492e-01,1.033007055521011353e-01
5.663369297981262207e-01,1.085650622844696045e-01
5.626756548881530762e-01,1.269230842590332031e-01
5.824295282363891602e-01,9.308117628097534180e-02
5.807684659957885742e-01,9.237727522850036621e-02
4.099633097648620605e-01,6.422962248325347900e-02
5.388112068176269531e-01,1.164392232894897461e-01
4.832462072372436523e-01,7.673633098602294922e-02
4.299862980842590332e-01,6.596402823925018311e-02
4.165718853473663330e-01,6.975605338811874390e-02
5.517544746398925781e-01,1.018588393926620483e-01
4.129616320133209229e-01,7.336882501840591431e-02
5.097533464431762695e-01,9.490685164928436279e-02
4.896507859230041504e-01,8.844013512134552002e-02
5.589089989662170410e-01,1.154327541589736938e-01
5.636373162269592285e-01,1.070809662342071533e-01
5.878516435623168945e-01,1.065945550799369812e-01
4.985169470310211182e-01,9.198858588933944702e-02
5.668698549270629883e-01,1.082483232021331787e-01
5.012015104293823242e-01,7.865392416715621948e-02
5.294097065925598145e-01,1.036105304956436157e-01
5.319437384605407715e-01,1.074691936373710632e-01
5.740078687667846680e-01,9.867548197507858276e-02
5.239788889884948730e-01,1.141006574034690857e-01
4.386845231056213379e-01,7.629279047250747681e-02
5.032135248184204102e-01,9.666509926319122314e-02
5.316872596740722656e-01,8.427096158266067505e-02
4.747656881809234619e-01,7.687815278768539429e-02
5.421422719955444336e-01,8.198729902505874634e-02
5.756744742393493652e-01,9.899540245532989502e-02
5.678214430809020996e-01,9.085078537464141846e-02
5.973191857337951660e-01,9.025948494672775269e-02
5.965154767036437988e-01,8.998497575521469116e-02
5.239152312278747559e-01,8.353477716445922852e-02
5.354079008102416992e-01,8.630379289388656616e-02
4.400066137313842773e-01,7.389039546251296997e-02
5.804020762443542480e-01,1.031008660793304443e-01
5.944070816040039062e-01,8.692413568496704102e-02
5.648919939994812012e-01,9.314844757318496704e-02
4.590450227260589600e-01,7.486733794212341309e-02
5.435019731521606445e-01,7.799059152603149414e-02
4.595759510993957520e-01,7.514690607786178589e-02
5.732617378234863281e-01,9.930539876222610474e-02
5.558052659034729004e-01,1.012488156557083130e-01
5.581690073013305664e-01,1.039937734603881836e-01
5.551482439041137695e-01,1.054910793900489807e-01
5.218731760978698730e-01,9.223493933677673340e-02
5.288450717926025391e-01,9.929058700799942017e-02
4.768329858779907227e-01,8.693914115428924561e-02
4.846014976501464844e-01,8.686891198158264160e-02
5.540248155593872070e-01,1.026935875415802002e-01
5.691817402839660645e-01,1.062393710017204285e-01
5.343588590621948242e-01,1.038141995668411255e-01
3.844463527202606201e-01,6.716110557317733765e-02
3.638245165348052979e-01,7.030296325683593750e-02
5.296163558959960938e-01,9.087469428777694702e-02
5.384877920150756836e-01,8.927408605813980103e-02
5.654839277267456055e-01,1.010937616229057312e-01
5.445052981376647949e-01,9.734036028385162354e-02
5.463278889656066895e-01,1.012871786952018738e-01
5.832046866416931152e-01,9.632485359907150269e-02
5.499635934829711914e-01,1.018311977386474609e-01
4.821937382221221924e-01,9.124396741390228271e-02
5.697413086891174316e-01,9.677106887102127075e-02
5.658139586448669434e-01,9.542743861675262451e-02
4.090416133403778076e-01,6.962757557630538940e-02
4.797459244728088379e-01,7.692576944828033447e-02
5.742764472961425781e-01,1.006152331829071045e-01
5.611766576766967773e-01,1.095188409090042114e-01
5.305776596069335938e-01,9.763392806053161621e-02
5.584778189659118652e-01,9.708449244499206543e-02
4.089070856571197510e-01,6.914715468883514404e-02
4.864071309566497803e-01,8.616933226585388184e-02
5.385861992835998535e-01,8.984842896461486816e-02
5.711157321929931641e-01,1.010397970676422119e-01
5.739539265632629395e-01,1.115695610642433167e-01
4.773101508617401123e-01,9.385404735803604126e-02
4.094226956367492676e-01,7.002285122871398926e-02
5.595259070396423340e-01,8.595849573612213135e-02
5.325130820274353027e-01,7.978426665067672729e-02
4.973818361759185791e-01,7.476618885993957520e-02
5.754920244216918945e-01,9.771796315908432007e-02
4.511547982692718506e-01,7.532802224159240723e-02
5.395783185958862305e-01,8.584030717611312866e-02
4.956084787845611572e-01,7.776884734630584717e-02
4.709951877593994141e-01,6.589861214160919189e-02
5.266261696815490723e-01,9.988167881965637207e-02
4.667487144470214844e-01,8.796215802431106567e-02
5.283926725387573242e-01,1.004977002739906311e-01
4.709376096725463867e-01,7.436715066432952881e-02
5.269027352333068848e-01,8.768479526042938232e-02
5.300851464271545410e-01,8.852224051952362061e-02
5.290479660034179688e-01,8.090905100107192993e-02
5.253363847732543945e-01,8.263444155454635620e-02
5.290240645408630371e-01,8.102887868881225586e-02
5.146939158439636230e-01,8.075428754091262817e-02
4.188173115253448486e-01,7.052017748355865479e-02
5.391528606414794922e-01,7.873654365539550781e-02
5.405400395393371582e-01,8.564644306898117065e-02
5.636293292045593262e-01,9.146335721015930176e-02
5.614407658576965332e-01,9.868993610143661499e-02
5.526359677314758301e-01,9.124819934368133545e-02
5.584501028060913086e-01,9.673985838890075684e-02
5.834920406341552734e-01,1.059379279613494873e-01
5.322613716125488281e-01,8.478520065546035767e-02
5.795373320579528809e-01,9.504012763500213623e-02
5.206940174102783203e-01,8.857968449592590332e-02
5.284990668296813965e-01,8.258325606584548950e-02
5.335446596145629883e-01,8.331042528152465820e-02
5.407646894454956055e-01,8.210895210504531860e-02
5.267523527145385742e-01,7.927531749010086060e-02
4.759051799774169922e-01,7.135315239429473877e-02
5.329641103744506836e-01,8.509126305580139160e-02
5.297075510025024414e-01,8.534940332174301147e-02
5.848491787910461426e-01,1.072256788611412048e-01
5.884550809860229492e-01,1.098881587386131287e-01
5.690784454345703125e-01,1.095879748463630676e-01
5.592659115791320801e-01,9.787369519472122192e-02
5.188757181167602539e-01,7.813776284456253052e-02
5.484691858291625977e-01,1.052495837211608887e-01
5.295135974884033203e-01,7.960555702447891235e-02
4.339721798896789551e-01,7.392178475856781006e-02
4.269582033157348633e-01,6.824392825365066528e-02
5.093390345573425293e-01,8.099326491355895996e-02
5.280356407165527344e-01,8.108001947402954102e-02
5.289738774299621582e-01,8.113996684551239014e-02
5.468348264694213867e-01,8.410331606864929199e-02
5.696182250976562500e-01,1.057440638542175293e-01
5.600041747093200684e-01,9.162564575672149658e-02
5.494977235794067383e-01,8.984526246786117554e-02
5.535652637481689453e-01,9.842777997255325317e-02
5.238524079322814941e-01,8.336400985717773438e-02
4.802517592906951904e-01,7.137347012758255005e-02
